Joseph,4,18,7,2017
Danilo,3,22,12,2020
Giuliano,3,21,1,2018
Diego,4,17,4,2016
Daniele,4,10,8,2018
Jakeliny,1,18,6,2017
Joseph,2,30,7,2020
Daniele,2,19,6,2017
Diego,5,14,4,2018
Giuliano,6,17,10,2018
Jakeliny,6,1,8,2020
Diego,3,15,5,2017
Joseph,6,17,11,2017
Giuliano,4,20,4,2017
Mayk,8,3,11,2020
Mayk,6,21,10,2020
Rafael,2,14,3,2019
Danilo,7,19,12,2017
Daniele,3,15,2,2020
Joseph,7,2,11,2019
Jakeliny,7,15,3,2018
Danilo,8,4,6,2019
Jakeliny,1,17,11,2016
Mayk,2,16,8,2020
Diego,3,10,8,2019
Jakeliny,1,1,2,2018
Rafael,6,2,12,2019
Mayk,1,6,8,2016
Daniele,3,16,1,2020
Cleiton,8,11,11,2019
Rafael,3,1,4,2020
Danilo,3,27,10,2016
Giuliano,5,9,7,2020
Mayk,1,29,6,2020
Daniele,2,11,2,2019
Vinicius,5,21,5,2017
Diego,3,19,7,2019
Mayk,7,9,10,2019
Rafael,8,6,10,2017
Giuliano,1,11,7,2019
Cleiton,3,3,7,2016
Danilo,2,20,5,2018
Daniele,7,25,12,2016
Rafael,5,22,5,2017
Danilo,6,14,3,2019
Rafael,8,12,11,2017
Giuliano,4,28,8,2020
Daniele,8,25,3,2018
Joseph,5,25,4,2019
Daniele,7,29,4,2016
Diego,7,25,2,2019
Daniele,8,13,8,2019
Rafael,8,11,3,2016
Jakeliny,8,28,8,2020
Diego,6,29,12,2017
Danilo,8,30,9,2016
Vinicius,1,26,12,2018
Giuliano,4,16,4,2020
Jakeliny,5,3,1,2020
Diego,4,11,8,2018
Mayk,6,12,6,2018
Diego,1,26,4,2017
Vinicius,3,17,4,2017
Cleiton,6,21,8,2019
Danilo,6,4,2,2018
Mayk,8,21,12,2016
Diego,2,11,11,2017
Danilo,8,16,1,2016
Giuliano,4,17,3,2016
Vinicius,7,16,9,2020
Cleiton,4,7,3,2019
Diego,1,2,11,2017
Joseph,8,19,6,2019
Mayk,7,4,6,2016
Vinicius,3,15,5,2017
Cleiton,1,3,10,2017
Joseph,8,11,9,2017
Daniele,8,6,1,2019
Diego,8,16,12,2016
Cleiton,3,9,12,2018
Jakeliny,3,19,1,2018
Daniele,6,16,6,2019
Danilo,3,26,7,2016
Giuliano,4,17,6,2020
Vinicius,6,7,8,2020
Cleiton,8,11,7,2019
Cleiton,2,6,4,2016
Cleiton,1,3,8,2019
Jakeliny,3,30,11,2018
Daniele,2,4,6,2017
Diego,1,11,8,2017
Mayk,7,30,3,2016
Rafael,3,6,3,2019
Rafael,5,7,10,2016
Joseph,5,19,5,2018
Diego,1,3,11,2019
Cleiton,4,12,10,2016
Diego,7,14,3,2017
Vinicius,5,13,10,2019
Vinicius,1,9,8,2019
Vinicius,6,17,5,2019
Danilo,6,21,3,2017
Jakeliny,7,5,8,2020
Rafael,1,7,4,2020
Giuliano,3,18,3,2016
Cleiton,8,11,7,2016
Rafael,6,29,11,2016
Diego,1,11,6,2019
Danilo,2,21,10,2019
Jakeliny,8,1,12,2017
Joseph,5,13,4,2019
Giuliano,8,15,6,2018
Diego,1,18,6,2020
Cleiton,7,12,1,2019
Diego,6,10,9,2017
Rafael,2,16,9,2017
Joseph,7,23,10,2016
Jakeliny,5,8,4,2018
Joseph,5,30,2,2020
Mayk,4,27,7,2018
Rafael,4,21,12,2016
Cleiton,8,18,2,2016
Diego,1,13,8,2018
Giuliano,4,23,4,2018
Jakeliny,4,20,8,2020
Cleiton,2,19,10,2020
Mayk,8,27,8,2019
Joseph,5,26,5,2017
Cleiton,3,2,1,2020
Daniele,7,30,10,2019
Diego,8,15,11,2017
Joseph,4,3,2,2020
Jakeliny,3,27,5,2016
Joseph,5,6,11,2018
Cleiton,5,18,2,2020
Rafael,2,11,1,2017
Vinicius,3,18,9,2019
Daniele,3,26,3,2016
Cleiton,5,25,9,2017
Daniele,8,9,4,2017
Daniele,8,23,11,2017
Cleiton,5,10,1,2018
Danilo,5,11,2,2017
Rafael,1,5,10,2017
Rafael,4,17,7,2020
Rafael,3,18,4,2018
Danilo,6,1,10,2017
Mayk,6,2,9,2018
Vinicius,3,1,11,2018
Joseph,7,25,12,2017
Diego,2,4,2,2020
Joseph,2,24,2,2017
Mayk,3,2,1,2017
Joseph,2,12,10,2016
Daniele,2,14,2,2016
Vinicius,2,22,11,2016
Mayk,1,16,11,2018
Joseph,6,29,9,2019
Diego,8,11,9,2019
Rafael,2,13,7,2019
Joseph,7,29,6,2016
Danilo,1,19,1,2020
Mayk,5,28,7,2020
Diego,2,13,4,2017
Cleiton,2,23,12,2016
Diego,5,23,1,2016
Jakeliny,5,16,4,2016
Rafael,5,21,10,2019
Cleiton,1,12,2,2017
Vinicius,2,28,6,2019
Mayk,8,26,5,2016
Joseph,7,23,8,2018
Rafael,3,24,8,2019
Danilo,2,6,5,2019
Joseph,5,21,3,2018
Cleiton,2,13,12,2017
Vinicius,5,16,2,2018
Cleiton,2,20,1,2019
Diego,5,2,4,2016
Danilo,5,18,10,2016
Diego,6,12,3,2019
Jakeliny,6,3,7,2018
Giuliano,7,9,2,2018
Rafael,5,12,6,2018
Rafael,5,20,2,2017
Rafael,7,14,4,2018
Jakeliny,1,18,1,2016
Diego,6,2,3,2016
Vinicius,1,9,6,2018
Jakeliny,7,22,7,2019
Giuliano,3,19,2,2016
Joseph,7,8,3,2016
Cleiton,7,22,11,2016
Vinicius,1,26,8,2020
Mayk,2,8,12,2016
Joseph,8,28,9,2018
Rafael,8,12,5,2019
Joseph,3,25,2,2018
Vinicius,1,8,2,2018
Joseph,2,26,5,2016
Vinicius,7,29,12,2017
Vinicius,1,11,8,2019
Diego,4,25,7,2019
Giuliano,7,17,5,2017
Joseph,6,20,4,2017
Daniele,6,25,2,2018
Giuliano,1,24,3,2020
Joseph,8,29,8,2019
Giuliano,7,18,1,2019
Vinicius,3,9,7,2017
Daniele,5,19,3,2018
Joseph,2,11,11,2018
Diego,6,2,1,2017
Vinicius,3,14,9,2016
Vinicius,1,28,12,2020
Mayk,6,9,11,2019
Cleiton,4,28,2,2020
Cleiton,2,14,10,2019
Rafael,2,30,4,2017
Rafael,6,20,12,2016
Diego,3,27,7,2020
Rafael,2,3,2,2018
Giuliano,8,21,7,2020
Jakeliny,4,28,6,2017
Joseph,2,10,9,2019
Danilo,4,25,7,2018
Giuliano,6,24,3,2019
Giuliano,7,27,12,2018
Rafael,8,6,2,2019
Jakeliny,6,14,10,2020
Daniele,6,9,8,2016
Diego,2,6,3,2018
Daniele,5,17,8,2020
Mayk,7,25,11,2020
Cleiton,8,3,12,2020
Giuliano,8,17,11,2020
Vinicius,5,19,3,2020
Mayk,6,8,12,2016
Joseph,1,14,9,2017
Cleiton,5,17,12,2020
Cleiton,5,29,2,2019
Diego,6,30,12,2016
Vinicius,4,25,8,2016
Diego,2,18,12,2020
Giuliano,1,27,9,2020
Joseph,1,7,7,2019
Joseph,7,13,7,2016
Vinicius,6,23,6,2019
Mayk,7,29,4,2018
Cleiton,6,10,12,2019
Mayk,8,11,2,2017
Diego,1,21,9,2017
Cleiton,6,2,4,2020
Danilo,5,21,3,2019
Diego,1,25,8,2016
Mayk,8,18,8,2020
Joseph,2,25,12,2017
Diego,5,1,10,2018
Danilo,1,22,9,2017
Jakeliny,5,2,10,2020
Daniele,5,28,8,2017
Giuliano,1,11,5,2016
Danilo,3,12,4,2018
Daniele,8,5,4,2018
Joseph,2,21,3,2018
Giuliano,1,21,1,2019
Jakeliny,3,18,12,2019
Rafael,4,18,10,2016
Jakeliny,2,26,1,2018
Giuliano,8,14,10,2017
Jakeliny,6,26,4,2019
Cleiton,3,3,5,2017
Mayk,2,26,8,2018
Daniele,3,27,3,2018
Joseph,8,17,8,2020
Cleiton,4,1,7,2019
Cleiton,2,10,1,2017
Rafael,3,25,11,2020
Jakeliny,6,30,1,2020
Joseph,7,7,9,2016
Rafael,1,17,4,2019
Diego,5,20,7,2016
Giuliano,4,18,3,2017
Jakeliny,5,24,7,2020
Mayk,8,18,3,2018
Danilo,6,7,3,2017
Mayk,5,3,10,2017
Diego,6,19,10,2016
Rafael,5,2,5,2016
Mayk,1,30,2,2018
Vinicius,5,18,7,2016
Giuliano,4,26,11,2017
Cleiton,8,30,6,2019
Daniele,1,22,7,2020
Joseph,6,19,2,2019
Vinicius,7,15,7,2018
Vinicius,1,8,9,2018
Vinicius,5,22,4,2019
Cleiton,5,1,10,2017
Mayk,7,25,7,2016
Danilo,3,1,8,2020
Mayk,8,9,8,2020
Daniele,6,28,6,2016
Cleiton,5,23,3,2016
Mayk,5,7,3,2018
Diego,3,21,4,2018
Joseph,4,10,6,2017
Daniele,1,28,8,2016
Mayk,7,2,5,2018
Daniele,7,11,3,2016
Jakeliny,2,17,4,2016
Jakeliny,8,21,4,2018
Vinicius,2,10,6,2019
Rafael,3,17,9,2018
Giuliano,7,30,5,2019
Mayk,1,2,1,2020
Diego,3,28,12,2016
Giuliano,6,18,6,2016
Danilo,5,12,10,2016
Rafael,7,7,10,2018
Giuliano,1,11,11,2017
Daniele,2,26,6,2018
Cleiton,6,4,6,2020
Mayk,2,4,7,2019
Vinicius,2,12,1,2017
Rafael,3,28,8,2017
Mayk,8,19,3,2017
Diego,3,21,6,2018
Diego,6,30,4,2017
Jakeliny,6,1,1,2020
Giuliano,2,19,11,2016
Daniele,5,14,3,2016
Jakeliny,8,29,6,2016
Cleiton,6,14,9,2019
Mayk,1,11,9,2018
Mayk,5,14,2,2016
Joseph,1,2,12,2019
Joseph,6,5,9,2016
Vinicius,2,16,2,2017
Joseph,1,26,10,2016
Jakeliny,6,6,7,2019
Giuliano,6,21,7,2017
Joseph,2,14,8,2016
Cleiton,3,10,9,2016
Danilo,2,24,6,2020
Rafael,4,14,11,2020
Jakeliny,5,23,1,2019
Mayk,2,22,4,2016
Daniele,5,18,9,2016
Joseph,8,11,7,2020
Rafael,1,30,9,2019
Vinicius,6,2,5,2020
Daniele,4,29,1,2018
Diego,8,12,8,2016
Giuliano,5,3,11,2018
Diego,5,15,10,2020
Rafael,5,25,7,2016
Mayk,1,2,5,2017
Danilo,6,16,11,2018
Giuliano,7,6,2,2016
Danilo,4,2,6,2017
Daniele,2,12,11,2020
Joseph,6,29,12,2019
Mayk,8,16,3,2017
Giuliano,2,2,11,2017
Danilo,7,5,4,2018
Rafael,7,14,1,2019
Joseph,1,25,4,2018
Daniele,6,25,4,2016
Rafael,2,20,5,2018
Cleiton,6,3,11,2020
Vinicius,4,28,6,2018
Cleiton,5,13,3,2018
Mayk,2,6,12,2016
Daniele,4,24,1,2017
Diego,8,3,12,2018
Diego,7,28,4,2017
Danilo,8,9,8,2020
Joseph,7,9,3,2020
Danilo,1,2,11,2020
Daniele,2,6,5,2019
Cleiton,4,2,8,2019
Joseph,1,16,11,2017
Daniele,7,24,12,2020
Danilo,8,28,7,2017
Jakeliny,4,9,11,2016
Danilo,8,19,7,2017
Vinicius,5,3,1,2018
Rafael,8,25,1,2019
Jakeliny,4,12,5,2019
Joseph,8,24,5,2016
Rafael,1,7,3,2019
Giuliano,4,19,7,2016
Daniele,1,9,6,2020
Rafael,1,21,12,2016
Jakeliny,4,19,9,2017
Diego,4,30,3,2018
Jakeliny,1,2,5,2018
Joseph,1,21,12,2020
Mayk,4,24,8,2019
Jakeliny,8,25,1,2018
Vinicius,4,24,8,2018
Joseph,8,8,8,2017
Cleiton,4,14,3,2018
Mayk,7,11,9,2019
Diego,4,10,4,2017
Mayk,3,17,4,2017
Danilo,3,2,8,2018
Giuliano,1,15,4,2016
Danilo,5,2,12,2019
Rafael,5,30,2,2019
Jakeliny,6,29,4,2020
Danilo,8,4,8,2019
Daniele,3,13,7,2020
Giuliano,3,22,8,2020
Mayk,4,16,5,2017
Giuliano,2,11,4,2017
Jakeliny,4,8,8,2016
Vinicius,3,16,12,2016
Danilo,7,25,3,2016
Jakeliny,8,2,3,2020
Rafael,6,5,4,2018
Daniele,7,25,6,2020
Vinicius,2,10,7,2017
Joseph,5,19,6,2016
Giuliano,2,29,11,2020
Rafael,1,3,5,2016
Giuliano,6,25,12,2020
Vinicius,5,3,12,2019
Danilo,5,13,2,2019
Cleiton,6,30,8,2018
Joseph,6,24,3,2018
Rafael,6,7,1,2018
Daniele,2,17,6,2019
Danilo,4,28,12,2017
Vinicius,5,9,1,2016
Danilo,3,3,5,2017
Vinicius,8,4,4,2019
Rafael,5,21,4,2020
Diego,1,25,3,2018
Giuliano,4,4,4,2018
Cleiton,7,12,6,2018
Diego,7,27,10,2016
Jakeliny,8,23,9,2019
Vinicius,7,4,9,2016
Cleiton,6,14,1,2018
Jakeliny,6,18,4,2017
Jakeliny,1,26,3,2019
Danilo,3,12,8,2019
Diego,3,26,11,2018
Diego,1,23,1,2020
Vinicius,8,7,7,2020
Cleiton,4,16,3,2019
Daniele,5,20,2,2017
Vinicius,4,7,12,2020
Cleiton,8,7,2,2020
Daniele,2,29,5,2020
Danilo,2,1,1,2017
Danilo,2,23,2,2018
Daniele,6,14,7,2018
Jakeliny,5,11,2,2020
Danilo,7,20,7,2018
Rafael,8,13,11,2019
Joseph,1,25,5,2019
Giuliano,4,8,9,2017
Vinicius,6,2,11,2020
Cleiton,4,11,9,2016
Vinicius,3,1,4,2019
Diego,5,20,6,2020
Danilo,8,3,4,2019
Jakeliny,4,26,2,2018
Joseph,7,3,11,2019
Danilo,5,2,8,2019
Vinicius,4,4,1,2017
Mayk,8,15,10,2019
Cleiton,1,18,6,2018
Danilo,1,27,12,2019
Joseph,8,11,12,2019
Joseph,2,21,4,2016
Daniele,1,10,7,2019
Mayk,8,21,4,2019
Giuliano,7,16,3,2018
Jakeliny,4,30,6,2016
Joseph,4,5,1,2017
Jakeliny,2,30,2,2017
Vinicius,5,20,12,2019
Daniele,4,16,12,2017
Rafael,1,14,6,2018
Cleiton,8,17,9,2016
Rafael,7,10,6,2017
Joseph,6,28,6,2019
Mayk,5,19,8,2019
Giuliano,1,7,7,2020
Mayk,6,10,8,2016
Jakeliny,7,5,3,2016
Mayk,1,23,12,2018
Rafael,6,27,1,2018
Rafael,6,14,3,2020
Cleiton,4,7,1,2020
Joseph,1,25,11,2020
Rafael,2,22,7,2019
Cleiton,3,4,2,2018
Vinicius,3,26,6,2017
Daniele,1,27,10,2019
Jakeliny,2,27,2,2019
Mayk,3,29,2,2016
Rafael,3,17,5,2016
Rafael,4,14,11,2017
Cleiton,4,2,9,2020
Jakeliny,4,8,2,2020
Giuliano,8,10,6,2018
Mayk,8,7,12,2018
Cleiton,6,10,4,2020
Diego,5,17,1,2016
Jakeliny,1,23,1,2016
Cleiton,8,1,4,2019
Giuliano,5,15,5,2017
Giuliano,5,28,2,2016
Giuliano,5,26,9,2020
Diego,5,23,6,2016
Cleiton,1,26,4,2020
Joseph,1,1,4,2020
Daniele,2,12,7,2017
Danilo,4,6,9,2016
Rafael,5,11,4,2018
Cleiton,8,9,7,2017
Rafael,8,1,1,2016
Giuliano,2,25,1,2016
Danilo,2,14,2,2020
Vinicius,2,3,2,2016
Rafael,4,22,6,2020
Mayk,3,21,6,2020
Rafael,5,19,4,2020
Rafael,4,11,1,2016
Mayk,2,30,11,2019
Joseph,3,4,10,2020
Mayk,1,3,8,2020
Mayk,5,4,1,2019
Mayk,7,27,11,2017
Joseph,7,20,9,2019
Jakeliny,3,28,1,2018
Vinicius,5,25,1,2020
Daniele,1,11,1,2019
Mayk,1,9,7,2018
Jakeliny,3,10,10,2020
Mayk,8,22,11,2017
Daniele,2,28,11,2020
Rafael,7,25,9,2020
Mayk,2,11,12,2018
Giuliano,6,9,9,2018
Vinicius,1,12,9,2016
Rafael,7,21,12,2016
Joseph,8,2,9,2017
Vinicius,7,12,5,2018
Giuliano,5,5,2,2019
Joseph,7,25,3,2019
Jakeliny,3,6,1,2016
Daniele,7,28,6,2016
Rafael,2,3,1,2018
Daniele,6,8,7,2017
Giuliano,6,18,6,2017
Joseph,8,3,3,2019
Daniele,5,19,3,2020
Rafael,4,15,6,2020
Vinicius,6,19,7,2018
Joseph,3,19,10,2019
Mayk,7,1,4,2019
Giuliano,8,25,11,2016
Jakeliny,8,7,2,2019
Daniele,7,10,12,2020
Mayk,1,23,9,2020
Danilo,7,19,4,2016
Mayk,6,14,11,2017
Danilo,8,18,7,2017
Daniele,3,26,1,2016
Rafael,4,26,5,2018
Daniele,3,23,8,2018
Daniele,1,24,7,2016
Rafael,5,2,10,2020
Joseph,4,23,2,2019
Mayk,2,8,5,2019
Diego,5,14,1,2016
Daniele,6,30,10,2018
Joseph,8,13,9,2016
Giuliano,8,27,7,2019
Giuliano,6,25,4,2017
Daniele,4,10,7,2019
Rafael,8,25,6,2019
Vinicius,1,8,5,2018
Diego,3,9,4,2016
Rafael,7,22,10,2016
Daniele,6,5,8,2017
Giuliano,2,26,2,2018
Vinicius,6,11,8,2017
Giuliano,5,25,8,2020
Mayk,5,5,8,2019
Giuliano,5,11,9,2018
Jakeliny,7,10,3,2017
Diego,7,9,10,2018
Vinicius,1,24,2,2018
Joseph,1,28,3,2018
Danilo,6,26,1,2016
Diego,5,30,5,2017
Danilo,2,7,1,2016
Diego,6,1,3,2019
Cleiton,2,14,10,2019
Jakeliny,1,30,8,2017
Rafael,4,16,4,2019
Cleiton,8,12,4,2020
Daniele,6,11,11,2020
Mayk,2,10,12,2017
Jakeliny,5,10,2,2017
Mayk,1,24,10,2016
Cleiton,2,9,11,2019
Jakeliny,6,27,1,2020
Mayk,2,16,11,2016
Diego,7,4,12,2020
Joseph,7,27,8,2019
Giuliano,5,7,2,2020
Danilo,7,14,10,2018
Giuliano,3,1,6,2017
Vinicius,7,21,6,2019
Mayk,7,9,5,2019
Diego,3,15,4,2019
Diego,4,4,4,2016
Diego,5,22,4,2019
Giuliano,2,27,9,2020
Rafael,5,18,2,2016
Diego,5,28,7,2019
Vinicius,8,2,4,2020
Rafael,1,30,7,2018
Jakeliny,4,30,1,2016
Joseph,3,28,5,2017
Cleiton,8,22,11,2020
Danilo,2,17,3,2018
Cleiton,5,16,11,2019
Vinicius,6,4,3,2016
Rafael,2,21,9,2017
Diego,2,23,6,2016
Daniele,7,2,4,2018
Vinicius,3,14,1,2018
Rafael,4,22,3,2018
Jakeliny,5,10,5,2020
Mayk,1,16,7,2019
Giuliano,8,14,4,2016
Joseph,3,22,11,2020
Vinicius,7,23,8,2017
Jakeliny,3,20,7,2017
Daniele,1,14,3,2019
Joseph,1,16,2,2017
Cleiton,3,28,1,2018
Rafael,1,16,8,2018
Rafael,2,21,3,2018
Jakeliny,5,7,4,2017
Rafael,3,17,8,2018
Jakeliny,5,26,4,2017
Cleiton,3,5,11,2019
Rafael,7,4,2,2019
Jakeliny,8,9,6,2019
Diego,4,26,11,2016
Vinicius,2,11,2,2020
Giuliano,7,21,12,2019
Cleiton,1,19,7,2020
Diego,5,5,9,2019
Giuliano,5,12,6,2020
Rafael,2,21,4,2020
Diego,8,14,2,2016
Diego,6,24,9,2018
Diego,7,9,4,2017
Cleiton,3,11,9,2019
Jakeliny,5,21,4,2020
Giuliano,8,16,4,2017
Cleiton,7,18,3,2019
Jakeliny,1,26,6,2019
Vinicius,8,2,3,2020
Danilo,1,18,8,2017
Mayk,3,16,11,2020
Mayk,2,13,9,2016
Mayk,7,28,9,2018
Mayk,6,23,2,2016
Jakeliny,1,18,1,2017
Diego,4,3,5,2016
Diego,7,8,3,2019
Daniele,5,20,4,2017
Vinicius,5,18,10,2017
Danilo,1,5,9,2017
Giuliano,3,7,8,2016
Joseph,6,9,10,2017
Jakeliny,5,8,8,2020
Vinicius,7,28,3,2018
Rafael,3,24,1,2018
Rafael,5,1,9,2017
Daniele,2,26,6,2017
Joseph,4,23,9,2016
Diego,8,2,8,2018
Jakeliny,7,4,4,2017
Danilo,7,24,5,2018
Daniele,7,15,3,2016
Daniele,6,28,10,2018
Vinicius,1,1,11,2017
Joseph,3,19,6,2018
Danilo,1,11,12,2019
Vinicius,7,6,1,2019
Mayk,1,17,4,2018
Danilo,2,8,3,2016
Daniele,8,10,9,2016
Joseph,3,20,10,2017
Giuliano,3,18,6,2018
Daniele,7,5,9,2018
Rafael,5,24,12,2018
Mayk,6,10,2,2019
Joseph,2,28,9,2016
Vinicius,4,1,2,2016
Diego,1,19,10,2019
Daniele,6,12,1,2019
Joseph,5,2,1,2020
Vinicius,6,22,5,2017
Danilo,4,20,11,2016
Danilo,3,29,11,2017
Vinicius,2,16,1,2018
Joseph,3,21,11,2020
Giuliano,1,13,10,2017
Vinicius,4,5,2,2018
Mayk,4,15,2,2017
Diego,7,13,7,2017
Rafael,3,21,3,2016
Mayk,4,24,7,2018
Giuliano,2,9,4,2019
Vinicius,7,25,8,2017
Daniele,6,21,3,2020
Danilo,3,5,6,2020
Danilo,6,2,8,2017
Diego,8,16,8,2018
Mayk,7,3,2,2018
Diego,5,20,8,2017
Mayk,7,11,8,2018
Diego,5,8,9,2020
Danilo,5,14,6,2016
Mayk,5,3,5,2020
Giuliano,5,6,1,2019
Joseph,2,19,7,2018
Danilo,6,19,1,2019
Danilo,4,2,9,2019
Giuliano,8,14,9,2017
Joseph,5,9,2,2018
Vinicius,1,9,6,2017
Daniele,6,29,4,2019
Giuliano,2,7,12,2020
Giuliano,2,27,6,2016
Rafael,6,4,4,2020
Joseph,2,19,9,2020
Cleiton,4,25,12,2016
Danilo,1,27,3,2017
Cleiton,5,13,2,2019
Giuliano,2,14,8,2020
Cleiton,1,30,3,2019
Mayk,6,17,12,2016
Joseph,6,6,11,2019
Giuliano,7,9,9,2019
Diego,6,5,2,2020
Danilo,7,26,11,2017
Joseph,3,14,12,2020
Giuliano,2,23,6,2020
Diego,5,18,1,2019
Vinicius,4,29,2,2020
Mayk,1,26,2,2017
Mayk,4,12,9,2019
Diego,3,1,3,2016
Joseph,8,29,11,2020
Daniele,1,14,3,2016
Vinicius,7,12,7,2017
Vinicius,6,23,11,2020
Mayk,4,30,1,2020
Rafael,1,8,10,2016
Vinicius,8,4,1,2017
Danilo,4,23,3,2019
Rafael,4,12,1,2019
Vinicius,8,5,12,2020
Mayk,8,19,11,2016
Vinicius,6,2,10,2018
Daniele,4,27,4,2017
Vinicius,2,8,1,2019
Jakeliny,6,5,9,2020
Daniele,8,13,6,2018
Mayk,2,21,7,2019
Jakeliny,6,6,10,2020
Jakeliny,1,7,10,2019
Mayk,8,2,11,2019
Rafael,3,13,4,2020
Cleiton,1,23,6,2016
Giuliano,4,26,3,2016
Diego,2,6,3,2016
Diego,2,21,11,2018
Vinicius,3,14,1,2018
Jakeliny,5,8,4,2018
Joseph,6,9,12,2016
Diego,2,4,1,2018
Rafael,2,3,7,2017
Diego,5,28,2,2016
Rafael,3,24,6,2016
Daniele,3,6,11,2019
Joseph,2,17,6,2018
Rafael,6,1,2,2018
Daniele,1,5,10,2017
Cleiton,8,22,8,2018
Joseph,4,22,10,2020
Diego,3,18,4,2018
Danilo,1,7,3,2020
Diego,1,22,5,2017
Daniele,6,4,4,2019
Rafael,8,26,3,2020
Vinicius,8,11,8,2019
Mayk,5,27,6,2017
Daniele,8,16,7,2019
Daniele,8,22,12,2019
Danilo,6,27,2,2016
Vinicius,1,6,9,2019
Mayk,6,2,6,2017
Danilo,3,3,10,2017
Rafael,3,2,1,2019
Daniele,1,15,4,2019
Mayk,4,21,6,2018
Mayk,5,12,1,2019
Mayk,4,23,11,2018
Danilo,6,12,11,2018
Giuliano,7,17,9,2019
Giuliano,3,11,12,2018
Daniele,8,19,8,2018
Giuliano,1,27,7,2020
Jakeliny,8,23,3,2019
Joseph,7,27,10,2017
Diego,1,9,5,2019
Rafael,4,26,12,2017
Joseph,7,21,11,2016
Jakeliny,7,2,1,2016
Vinicius,4,21,2,2020
Diego,7,7,6,2019
Jakeliny,7,17,4,2020
Daniele,8,20,7,2020
Daniele,4,10,9,2020
Diego,1,13,10,2017
Joseph,1,26,10,2016
Rafael,3,20,1,2018
Rafael,1,8,5,2017
Joseph,3,1,5,2018
Joseph,1,10,6,2016
Rafael,8,8,6,2017
Joseph,7,1,12,2016
Danilo,1,2,9,2017
Daniele,4,24,4,2018
Danilo,4,15,12,2019
Jakeliny,3,13,12,2019
Rafael,2,14,1,2019
Jakeliny,8,16,9,2018
Danilo,1,6,6,2019
Giuliano,3,5,6,2019
Daniele,5,20,11,2018
Vinicius,6,7,6,2019
Danilo,6,9,11,2016
Diego,7,30,5,2020
Rafael,3,17,11,2020
Danilo,1,2,2,2019
Rafael,1,9,7,2017
Vinicius,3,29,2,2019
Giuliano,6,22,4,2018
Danilo,6,14,12,2017
Danilo,3,18,9,2016
Rafael,2,16,6,2020
Daniele,2,15,11,2019
Mayk,6,15,10,2017
Jakeliny,8,3,12,2016
Joseph,1,30,3,2019
Joseph,1,13,11,2017
Diego,5,30,7,2018
Diego,6,21,12,2019
Daniele,4,10,2,2016
Jakeliny,7,4,5,2019
Diego,8,9,3,2016
Diego,5,27,11,2019
Rafael,7,27,12,2020
Cleiton,6,28,12,2016
Danilo,6,9,8,2018
Cleiton,8,1,10,2020
Rafael,3,7,5,2019
Giuliano,2,22,12,2017
Vinicius,4,1,3,2020
Jakeliny,5,2,1,2017
Rafael,2,14,9,2017
Giuliano,4,4,4,2016
Cleiton,1,27,10,2019
Giuliano,2,7,10,2019
Jakeliny,8,5,12,2019
Mayk,3,1,6,2020
Rafael,1,29,4,2017
Diego,2,12,11,2019
Jakeliny,3,3,10,2017
Rafael,8,23,6,2017
Danilo,5,26,3,2019
Rafael,6,26,2,2017
Diego,7,19,3,2020
Daniele,5,19,10,2017
Danilo,5,5,2,2018
Danilo,5,19,8,2019
Rafael,8,20,6,2016
Giuliano,1,3,2,2017
Danilo,6,21,12,2019
Diego,4,16,4,2020
Joseph,4,24,5,2020
Cleiton,1,24,10,2017
Cleiton,8,2,5,2018
Daniele,1,19,11,2020
Diego,5,29,1,2019
Giuliano,8,26,9,2019
Rafael,7,15,12,2019
Joseph,1,27,5,2020
Cleiton,8,20,4,2017
Danilo,8,18,11,2020
Daniele,7,28,2,2020
Joseph,4,20,2,2020
Cleiton,8,2,9,2019
Daniele,2,18,8,2018
Rafael,4,18,8,2019
Jakeliny,5,2,2,2020
Giuliano,4,16,12,2018
Daniele,2,23,10,2018
Cleiton,8,26,1,2019
Diego,8,1,4,2019
Daniele,5,28,5,2019
Daniele,2,23,2,2016
Rafael,4,17,2,2018
Danilo,8,8,12,2018
Joseph,1,7,8,2016
Mayk,7,7,9,2017
Giuliano,7,6,3,2016
Mayk,1,22,12,2016
Jakeliny,6,30,6,2017
Diego,8,6,8,2018
Jakeliny,8,21,4,2020
Diego,1,26,8,2017
Diego,7,7,6,2018
Joseph,5,1,12,2020
Mayk,7,9,3,2019
Jakeliny,4,23,11,2016
Cleiton,1,29,8,2019
Diego,1,13,2,2020
Danilo,2,9,10,2020
Daniele,8,17,2,2018
Joseph,5,25,8,2019
Vinicius,1,3,7,2016
Diego,4,20,9,2020
Jakeliny,5,9,9,2017
Joseph,5,21,7,2019
Danilo,1,21,5,2019
Giuliano,3,27,4,2017
Cleiton,2,27,6,2017
Joseph,1,2,7,2018
Rafael,7,22,8,2019
Rafael,8,19,11,2018
Daniele,2,23,3,2018
Giuliano,4,29,5,2019
Mayk,2,21,9,2017
Vinicius,2,27,11,2018
Mayk,3,30,9,2017
Jakeliny,6,6,3,2016
Joseph,7,17,6,2018
Diego,7,29,1,2016
Mayk,7,12,2,2020
Mayk,7,2,5,2018
Mayk,6,10,10,2019
Vinicius,5,10,9,2020
Rafael,7,3,2,2019
Diego,3,24,4,2019
Jakeliny,5,11,5,2020
Jakeliny,7,9,2,2016
Daniele,4,14,2,2017
